,policy_id,incident_hour,num_claims_past_year,num_vehicles_involved,injury_claim,collision_type_front,customer_education,authorities_contacted_ambulance,num_witnesses,incident_month,driver_relationship_child,policy_state_or,authorities_contacted_fire,incident_severity,incident_type_breakin,customer_gender_male,policy_liability,num_insurers_past_5_years,incident_type_theft,policy_state_az,police_report_available,policy_deductable,collision_type_rear,collision_type_side,fraud,driver_relationship_self,incident_type_collision,authorities_contacted_police,num_injuries,incident_dow,policy_state_id,policy_state_wa,customer_age,vehicle_claim,driver_relationship_spouse,policy_annual_premium,collision_type_na,driver_relationship_other,authorities_contacted_none,auto_year,customer_gender_female,total_claim_amount,driver_relationship_na,policy_state_ca,policy_state_nv,incident_day,months_as_customer
123,642,16,0,2,0.0,0,4,0,0,1,0,0,0,0,0,1,3,1,0,0,0,750,0,1,0,1,1,0,0,6,0,0,65,13500.0,0,2900,0,0,1,2019,0,13500.0,0,0,1,6,106
124,3932,18,0,2,0.0,0,1,0,0,12,0,0,0,0,0,1,0,1,0,1,0,750,1,0,0,1,1,0,0,4,0,0,33,9500.0,0,3000,0,0,1,2017,0,9500.0,0,0,0,13,123
125,2480,9,0,1,0.0,1,4,0,0,10,0,0,0,0,0,0,0,1,0,0,0,750,0,0,0,1,1,0,0,6,0,0,33,5000.0,0,2800,0,0,1,2019,1,5000.0,0,1,0,6,99
126,889,16,0,2,0.0,1,1,0,3,3,0,0,0,0,0,1,2,1,0,0,0,750,0,0,0,1,1,1,0,4,0,0,66,6500.0,0,2850,0,0,0,2016,0,6500.0,0,1,0,8,304
127,3149,9,0,3,6000.0,0,1,0,1,3,0,0,0,2,0,1,1,1,0,0,1,750,0,1,0,1,1,1,1,2,0,0,63,11500.0,0,2650,0,0,0,2005,0,17500.0,0,1,0,6,230
128,3299,17,0,2,0.0,0,3,0,0,12,0,0,0,1,0,0,2,1,0,0,1,750,0,1,0,1,1,1,0,3,0,0,49,26500.0,0,3000,0,0,0,2020,1,26500.0,0,1,0,26,63
129,3313,16,0,2,0.0,1,4,0,1,11,0,0,0,1,0,1,0,2,0,0,1,750,0,0,0,1,1,1,0,6,0,0,64,10500.0,0,3000,0,0,0,2010,0,10500.0,0,1,0,3,54
130,3347,17,0,2,8000.0,1,4,0,1,6,1,0,0,1,0,1,0,1,0,0,1,750,0,0,0,0,1,1,2,4,0,0,69,18500.0,0,3000,0,0,0,2017,0,26500.0,0,1,0,28,91
131,3446,9,0,1,0.0,0,3,0,0,11,0,0,0,0,0,0,0,1,0,0,0,750,1,0,0,0,1,0,0,0,0,0,50,4500.0,0,2750,0,1,1,2014,1,4500.0,0,1,0,11,218
132,3481,13,0,2,0.0,1,3,0,1,12,1,0,0,0,0,1,1,1,0,0,0,750,0,0,0,0,1,1,0,4,0,1,28,8500.0,0,3000,0,0,0,2009,0,8500.0,0,0,0,6,74
133,1888,9,0,1,0.0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,750,0,0,0,1,1,0,0,1,0,0,49,1000.0,0,3000,0,0,1,2010,0,1000.0,0,1,0,15,150
134,422,4,0,1,0.0,0,3,0,0,8,0,0,0,1,0,1,2,1,0,0,0,750,1,0,0,0,1,1,0,5,0,0,44,21000.0,1,3000,0,0,0,2018,0,21000.0,0,1,0,31,177
135,3824,8,0,1,0.0,0,3,0,0,5,0,0,0,0,0,1,1,1,0,0,0,750,1,0,0,1,1,0,0,5,0,1,65,11000.0,0,2550,0,0,1,2017,0,11000.0,0,0,0,11,129
136,2243,9,0,1,0.0,0,3,0,0,4,0,1,0,1,0,1,1,1,1,0,0,750,0,0,0,0,0,1,0,3,0,0,58,17500.0,0,2650,1,0,0,2013,0,17500.0,1,0,0,18,123
137,4000,13,0,3,0.0,0,1,0,1,10,0,0,0,0,0,1,2,1,0,0,1,750,0,1,0,1,1,1,0,4,1,0,32,13000.0,0,3000,0,0,0,2015,0,13000.0,0,0,0,4,133
138,4011,17,0,2,0.0,0,1,0,1,10,0,0,0,1,0,1,1,2,0,0,1,750,1,0,0,0,1,1,0,2,0,0,45,18000.0,1,3000,0,0,0,2016,0,18000.0,0,0,1,9,53
139,4182,11,0,2,0.0,0,3,0,0,11,0,1,0,0,0,1,2,1,0,0,0,750,1,0,0,0,1,0,0,1,0,0,70,9000.0,1,2900,0,0,1,2010,0,9000.0,0,0,0,26,82
140,957,17,0,2,0.0,0,1,0,0,9,0,0,0,0,0,0,0,1,0,0,0,750,0,1,0,1,1,0,0,2,0,0,66,8500.0,0,2500,0,0,1,2015,1,8500.0,0,1,0,11,55
141,4377,10,0,2,0.0,0,4,0,0,6,0,0,0,0,0,1,1,1,0,0,0,750,1,0,0,1,1,0,0,4,0,0,33,9500.0,0,2500,0,0,1,2013,0,9500.0,0,1,0,28,64
142,1315,23,0,2,0.0,1,3,0,2,1,0,0,0,1,0,1,2,1,0,1,1,750,0,0,0,1,1,1,0,1,0,0,42,21000.0,0,2600,0,0,0,2018,0,21000.0,0,0,0,15,111
143,1580,4,0,2,0.0,1,1,0,0,5,0,0,0,0,0,1,1,1,0,1,0,750,0,0,0,1,1,0,0,4,0,0,50,1000.0,0,3000,0,0,1,2008,0,1000.0,0,0,0,24,189
144,1750,16,0,2,0.0,1,3,0,2,5,1,0,0,0,0,1,0,3,0,0,0,750,0,0,0,0,1,0,0,0,0,0,34,7500.0,0,3000,0,0,1,2011,0,7500.0,0,1,0,6,7
145,3834,16,0,3,7500.0,1,3,0,0,3,0,1,0,2,0,1,2,1,0,0,1,750,0,0,0,1,1,1,4,0,0,0,65,30500.0,0,2950,0,0,0,2015,0,38000.0,0,0,0,25,126
146,2293,9,0,4,20000.0,0,3,0,2,4,1,0,0,2,0,0,1,1,0,0,1,750,1,0,0,0,1,1,2,5,0,0,59,29500.0,0,3000,0,0,0,2018,1,49500.0,0,1,0,27,273
147,796,16,0,2,0.0,0,3,0,3,9,0,0,0,0,0,1,1,2,0,0,0,750,0,1,0,1,1,0,0,2,0,0,33,15000.0,0,3000,0,0,1,2018,0,15000.0,0,1,0,25,56
148,821,18,0,5,6000.0,1,3,0,5,9,0,0,0,2,0,0,1,1,0,0,1,750,0,0,0,0,1,1,4,4,1,0,57,39000.0,0,3000,0,1,0,2018,1,45000.0,0,0,0,27,208
149,836,5,0,2,0.0,1,3,0,0,6,0,0,0,0,0,1,1,1,0,0,0,750,0,0,0,0,1,0,0,0,0,0,60,13000.0,1,3000,0,0,1,2020,0,13000.0,0,1,0,24,136
150,905,8,0,3,5000.0,1,4,0,1,7,0,0,0,2,0,1,2,1,0,0,1,750,0,0,0,1,1,1,1,0,0,0,37,36000.0,0,2950,0,0,0,2018,0,41000.0,0,1,0,22,90
151,934,9,0,1,0.0,0,4,0,0,10,0,0,0,1,0,1,0,1,1,0,0,750,0,0,0,0,0,1,0,4,0,0,59,18000.0,0,2600,1,0,0,2016,0,18000.0,1,1,0,18,196
152,3273,20,0,2,0.0,1,3,0,0,2,0,0,0,1,0,0,1,1,0,0,1,750,0,0,0,1,1,1,0,6,0,1,66,16500.0,0,3000,0,0,0,2018,1,16500.0,0,0,0,3,251
153,4978,7,0,2,0.0,0,1,0,0,6,1,0,0,1,0,1,1,1,0,0,1,750,1,0,0,0,1,1,0,1,1,0,36,12500.0,0,2700,0,0,0,2011,0,12500.0,0,0,0,25,64
154,1768,14,0,2,0.0,1,3,0,0,12,0,0,0,0,0,0,1,1,0,1,0,750,0,0,0,1,1,0,0,5,0,0,38,6000.0,0,3000,0,0,1,2020,1,6000.0,0,0,0,28,118
155,532,0,0,1,0.0,0,2,0,0,10,0,0,0,1,0,1,0,1,1,0,0,750,0,0,0,0,0,1,0,3,0,0,54,10000.0,0,3000,1,0,0,2010,0,10000.0,1,1,0,24,84
156,2394,18,0,3,6000.0,1,3,0,1,11,0,0,0,2,0,1,2,1,0,0,1,750,0,0,0,1,1,1,1,4,0,0,27,43000.0,0,2900,0,0,0,2020,0,49000.0,0,1,0,15,74
157,2536,15,1,3,0.0,1,4,0,3,7,0,0,0,0,0,1,2,1,0,0,1,750,0,0,0,1,1,1,0,1,0,1,39,6000.0,0,3000,0,0,0,2015,0,6000.0,0,0,0,9,108
158,967,18,0,3,4000.0,1,4,0,4,7,0,0,0,2,0,1,0,1,0,1,1,750,0,0,0,1,1,1,3,5,0,0,52,31500.0,0,2750,0,0,0,2016,0,35500.0,0,0,0,27,38
159,2917,17,1,2,0.0,0,1,0,2,12,0,0,0,0,0,1,2,1,0,0,1,750,1,0,0,1,1,1,0,6,0,0,72,14500.0,0,3000,0,0,0,2012,0,14500.0,0,1,0,8,228
160,1536,14,0,2,0.0,0,3,0,0,5,0,1,0,1,0,0,3,1,0,0,1,750,1,0,0,1,1,1,0,6,0,0,34,9500.0,0,2700,0,0,0,2017,1,9500.0,0,0,0,12,134
161,1619,10,0,2,0.0,1,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,750,0,0,0,0,1,0,0,3,0,0,67,14500.0,1,2750,0,0,1,2017,1,14500.0,0,1,0,10,175
162,1731,2,1,2,0.0,0,1,0,0,12,0,0,0,1,0,1,3,1,0,0,0,750,0,1,0,1,1,1,0,6,0,0,65,20500.0,0,3000,0,0,0,2019,0,20500.0,0,0,1,22,85
163,1838,9,0,2,0.0,1,4,0,2,3,0,0,0,0,0,1,0,1,0,1,0,750,0,0,0,1,1,0,0,3,0,0,32,13000.0,0,3000,0,0,1,2014,0,13000.0,0,0,0,21,82
164,1839,14,0,2,0.0,1,2,0,0,3,0,0,0,1,0,1,2,1,0,0,1,750,0,0,0,0,1,1,0,5,0,1,36,15500.0,0,2750,0,1,0,2018,0,15500.0,0,0,0,16,64
165,297,6,0,1,0.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,750,1,0,0,0,1,0,0,3,0,0,33,5500.0,0,3000,0,1,1,2017,0,5500.0,0,1,0,31,115
166,316,6,0,3,5500.0,0,1,0,1,2,0,0,0,1,0,0,2,1,0,0,1,750,1,0,0,1,1,1,3,0,0,0,54,13000.0,0,3000,0,0,0,2018,1,18500.0,0,1,0,4,87
167,647,19,0,2,4500.0,1,3,0,0,12,0,0,0,2,0,1,2,1,0,0,1,750,0,0,0,1,1,1,2,1,0,0,58,35000.0,0,3000,0,0,0,2015,0,39500.0,0,1,0,24,145
168,2358,17,0,3,0.0,0,1,0,2,12,0,0,0,1,0,1,3,1,0,0,1,750,1,0,0,1,1,1,0,4,0,0,21,17000.0,0,3000,0,0,0,2016,0,17000.0,0,1,0,6,4
169,2482,1,0,4,0.0,0,3,0,2,9,0,1,0,0,0,1,2,2,0,0,1,750,1,0,0,1,1,1,0,1,0,0,59,13500.0,0,3000,0,0,0,2018,0,13500.0,0,0,0,17,57
170,834,13,0,2,0.0,1,4,0,0,10,0,1,0,0,0,1,2,1,0,0,0,750,0,0,0,1,1,0,0,1,0,0,35,11500.0,0,3000,0,0,1,2016,0,11500.0,0,0,0,8,71
171,2505,21,0,2,0.0,1,4,0,1,1,0,0,0,1,0,1,0,1,0,0,0,750,0,0,0,1,1,1,0,5,0,0,61,8000.0,0,2400,0,0,0,2011,0,8000.0,0,1,0,26,164
172,2673,9,0,1,0.0,0,3,0,0,1,0,0,0,0,1,1,1,1,0,0,0,750,0,0,0,0,0,1,0,3,0,0,74,9500.0,0,2850,1,0,0,2018,0,9500.0,1,1,0,31,115
173,1255,10,0,4,44000.0,1,2,0,0,10,0,0,0,2,0,1,1,1,0,0,1,750,0,0,0,1,1,1,4,1,0,1,57,46500.0,0,2700,0,0,0,2020,0,90500.0,0,0,0,1,93
174,4582,15,0,3,49000.0,1,4,0,2,3,0,1,0,2,0,1,1,1,0,0,1,750,0,0,0,1,1,1,3,0,0,0,59,17500.0,0,3000,0,0,0,2010,0,66500.0,0,0,0,11,105
175,1405,16,0,3,0.0,0,1,0,2,11,0,0,0,0,0,0,0,1,0,0,1,750,0,1,0,1,1,1,0,4,0,0,51,7000.0,0,2850,0,0,0,2014,1,7000.0,0,1,0,15,242
176,3086,3,0,2,25500.0,0,3,0,1,10,0,0,0,2,0,0,3,1,0,0,1,750,1,0,0,1,1,1,1,2,0,0,39,39000.0,0,3000,0,0,0,2016,1,64500.0,0,1,0,2,25
177,4752,20,0,2,0.0,0,3,0,0,8,0,0,0,1,0,0,3,1,0,1,0,750,1,0,0,1,1,1,0,6,0,0,46,10500.0,0,2450,0,0,0,2013,1,10500.0,0,0,0,18,222
178,4803,23,0,4,0.0,1,3,0,2,1,0,0,0,0,0,1,1,1,0,0,1,750,0,0,0,1,1,1,0,1,0,0,64,11000.0,0,3000,0,0,0,2010,0,11000.0,0,1,0,29,231
179,4878,7,0,3,20500.0,1,3,0,0,5,0,0,0,2,0,0,3,1,0,0,1,850,0,0,0,1,1,1,1,3,0,0,36,23000.0,0,2450,0,0,0,2010,1,43500.0,0,1,0,9,98
180,4910,13,0,4,0.0,1,2,0,2,6,0,0,0,2,0,1,0,1,0,0,1,750,0,0,0,1,1,1,0,4,0,0,53,42000.0,0,3000,0,0,0,2019,0,42000.0,0,1,0,28,357
181,1686,23,0,3,30000.0,1,2,0,1,10,0,0,0,1,0,1,0,1,0,0,1,750,0,0,0,1,1,1,3,0,0,0,63,16000.0,0,2950,0,0,0,2015,0,46000.0,0,1,0,28,158
182,2099,7,1,2,0.0,0,1,0,0,5,0,0,0,1,0,1,0,1,0,0,0,750,1,0,0,1,1,1,0,2,0,0,53,12500.0,0,3000,0,0,0,2018,0,12500.0,0,1,0,15,63
183,3792,14,0,1,0.0,0,1,0,0,9,0,0,0,0,0,1,1,1,0,0,0,750,0,1,0,1,1,0,0,6,0,0,55,7500.0,0,2600,0,0,1,2016,0,7500.0,0,1,0,29,197
184,2166,2,1,2,0.0,1,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,750,0,0,0,1,1,1,0,2,0,0,62,17500.0,0,3000,0,0,0,2020,1,17500.0,0,1,0,30,102
185,2485,15,0,3,0.0,0,4,0,1,2,0,0,0,1,0,1,1,1,0,0,1,750,0,1,0,1,1,1,0,2,0,0,35,12500.0,0,3000,0,0,0,2018,0,12500.0,0,1,0,6,52
186,4179,9,0,2,0.0,1,4,0,1,9,0,0,0,0,0,1,0,1,0,0,0,750,0,0,0,1,1,0,0,1,0,0,65,14500.0,0,3000,0,0,1,2014,0,14500.0,0,1,0,24,82
187,960,11,0,1,0.0,1,1,0,0,10,0,0,0,0,0,1,0,4,0,0,0,750,0,0,0,1,1,0,0,2,0,0,21,9000.0,0,3000,0,0,1,2018,0,9000.0,0,1,0,2,11
188,4380,1,0,2,15000.0,1,4,0,1,2,0,0,0,1,0,1,0,1,0,0,1,750,0,0,0,1,1,1,1,3,0,0,47,10500.0,0,2800,0,0,0,2014,0,25500.0,0,1,0,14,220
189,3097,0,0,2,0.0,0,3,0,0,6,0,0,0,1,0,1,2,1,0,0,0,750,1,0,0,0,1,1,0,3,0,0,43,15000.0,1,3000,0,0,0,2017,0,15000.0,0,1,0,20,168
190,4737,11,0,1,0.0,0,3,0,0,2,0,0,0,1,0,0,0,1,1,0,0,750,0,0,0,0,0,1,0,1,0,0,44,17500.0,0,3000,1,0,0,2019,1,17500.0,1,1,0,26,128
191,1595,19,0,2,7500.0,1,3,0,0,3,0,0,0,1,0,1,0,1,0,0,1,750,0,0,0,1,1,1,1,0,0,0,72,22500.0,0,2500,0,0,0,2019,0,30000.0,0,1,0,4,267
192,3381,4,0,2,0.0,0,3,0,0,3,0,0,0,0,0,1,0,1,0,0,0,750,0,1,0,1,1,1,0,2,0,0,54,8000.0,0,3000,0,0,0,2016,0,8000.0,0,1,0,20,163
193,171,14,0,1,0.0,0,3,0,0,4,0,0,0,0,0,0,1,1,0,0,0,750,1,0,0,0,1,0,0,1,0,0,52,16500.0,1,2400,0,0,1,2013,1,16500.0,0,1,0,16,141
194,2006,8,1,2,0.0,1,3,0,1,6,0,0,0,0,0,1,3,1,0,0,0,750,0,0,0,1,1,0,0,3,0,0,58,5000.0,0,3000,0,0,1,2008,0,5000.0,0,1,0,20,174
195,2281,15,0,1,0.0,0,3,0,1,4,0,0,0,1,0,0,1,1,1,0,0,750,0,0,0,0,0,1,0,4,0,0,57,19000.0,0,3000,1,0,0,2017,1,19000.0,1,1,0,12,187
196,4062,3,0,3,0.0,0,4,0,2,12,0,0,0,1,0,1,1,1,0,0,1,750,1,0,0,1,1,1,0,4,0,0,50,18500.0,0,3000,0,0,0,2019,0,18500.0,0,1,0,20,70
197,927,0,0,4,7500.0,0,4,0,4,9,0,0,0,1,0,0,2,1,0,0,1,750,0,1,0,1,1,1,2,5,0,0,53,15500.0,0,3000,0,0,0,2013,1,23000.0,0,1,0,28,132
198,1183,14,0,1,0.0,0,4,0,0,1,0,1,0,1,0,1,1,1,1,0,0,750,0,0,0,0,0,1,0,3,0,0,47,23500.0,0,3000,1,0,0,2019,0,23500.0,1,0,0,3,136
199,2875,18,0,1,0.0,0,0,0,0,10,0,0,0,1,0,1,0,1,1,0,0,750,0,0,0,0,0,1,0,0,0,0,38,14500.0,0,2750,1,0,0,2017,0,14500.0,1,1,0,28,93
200,4660,17,0,3,25000.0,0,1,0,2,5,0,0,0,2,0,1,1,1,0,0,1,750,1,0,0,1,1,1,1,1,1,0,53,38000.0,0,3000,0,0,0,2019,0,63000.0,0,0,0,14,192
201,4666,16,0,3,15000.0,0,1,0,1,5,0,0,0,2,0,1,0,3,0,0,1,750,0,1,0,1,1,1,1,5,0,0,53,26500.0,0,2500,0,0,0,2016,0,41500.0,0,1,0,18,33
202,4890,18,0,2,15000.0,1,3,0,0,1,0,0,0,1,0,1,0,1,0,0,0,750,0,0,0,1,1,1,1,1,0,0,61,11500.0,0,2500,0,0,0,2013,0,26500.0,0,1,0,29,176
203,129,16,0,2,0.0,0,2,0,2,1,0,0,0,0,0,1,0,1,0,0,0,750,1,0,0,1,1,0,0,0,0,0,50,14500.0,0,3000,0,0,1,2017,0,14500.0,0,1,0,28,139
204,1840,12,0,4,0.0,0,2,0,3,3,0,0,0,0,0,1,0,1,0,0,1,750,1,0,0,0,1,1,0,3,0,0,38,21000.0,1,3000,0,0,0,2020,0,21000.0,0,1,0,7,129
205,1993,13,0,2,2000.0,0,1,0,0,2,0,0,0,1,0,0,1,1,0,0,1,750,1,0,0,1,1,1,3,1,0,0,44,18500.0,0,3000,0,0,0,2019,1,20500.0,0,1,0,26,71
206,2136,5,0,3,0.0,1,1,0,2,8,1,0,0,1,0,0,2,4,0,0,1,750,0,0,0,0,1,1,0,2,0,0,37,17500.0,0,2950,0,0,0,2020,1,17500.0,0,1,0,7,28
207,3778,9,5,2,0.0,0,3,0,0,8,0,0,0,0,0,1,0,2,0,0,0,750,0,1,0,1,1,0,0,4,0,0,21,1000.0,0,3000,0,0,1,2005,0,1000.0,0,1,0,16,3
208,604,17,0,2,10000.0,1,1,0,0,12,0,0,1,2,0,1,0,1,0,0,0,750,0,0,0,1,1,0,3,3,0,0,56,41500.0,0,2550,0,0,0,2018,0,51500.0,0,1,0,26,142
209,2489,13,1,3,25000.0,0,2,0,1,1,0,0,0,2,0,1,1,2,0,0,1,750,1,0,0,1,1,1,1,3,0,0,29,46000.0,0,3000,0,0,0,2020,0,71000.0,0,1,0,31,40
210,4246,9,0,3,3000.0,1,4,0,1,8,0,0,0,2,0,1,0,1,0,0,1,750,0,0,0,0,1,1,1,1,0,0,58,24500.0,1,3000,0,0,0,2012,0,27500.0,0,1,0,6,122
211,4327,8,0,2,0.0,0,3,0,3,10,0,0,0,0,0,1,1,1,0,0,0,750,1,0,0,0,1,0,0,5,0,0,62,8000.0,0,2700,0,1,1,2015,0,8000.0,0,1,0,5,251
212,4408,11,0,1,0.0,0,3,0,0,1,0,0,0,0,1,1,1,1,0,0,0,750,0,0,0,0,0,1,0,1,0,0,31,10500.0,0,3000,1,0,0,2017,0,10500.0,1,0,1,1,33
213,1170,9,0,3,24500.0,1,1,0,2,8,0,0,0,2,0,1,1,1,0,0,1,750,0,0,0,1,1,1,1,5,0,0,65,22500.0,0,3000,0,0,0,2012,0,47000.0,0,0,1,31,122
214,1259,9,0,1,0.0,0,3,0,0,8,0,0,0,1,0,1,0,1,1,0,0,750,0,0,0,0,0,1,0,1,0,0,35,7000.0,0,2550,1,0,0,2008,0,7000.0,1,1,0,13,105
215,2998,15,0,2,0.0,0,3,0,1,4,0,0,0,1,0,0,0,1,0,0,1,750,1,0,0,1,1,1,0,4,0,0,21,16500.0,0,3000,0,0,0,2017,1,16500.0,0,1,0,19,42
216,1618,15,0,2,0.0,0,4,0,0,12,0,0,0,0,0,0,0,3,0,1,0,750,0,1,0,1,1,0,0,0,0,0,37,11500.0,0,2950,0,0,1,2018,1,11500.0,0,0,0,2,43
217,3321,22,0,2,0.0,0,4,0,0,2,0,0,0,0,0,1,0,1,0,1,1,750,0,1,0,1,1,1,0,6,0,0,38,14000.0,0,3000,0,0,0,2019,0,14000.0,0,0,0,17,186
218,3524,13,0,3,8500.0,0,1,0,3,8,0,0,0,2,0,0,0,1,0,0,1,750,0,1,0,1,1,1,1,3,0,0,46,38000.0,0,3000,0,0,0,2016,1,46500.0,0,1,0,22,58
219,3584,8,0,2,0.0,1,3,0,2,10,0,0,0,0,0,1,1,4,0,0,0,750,0,0,0,0,1,0,0,3,0,0,52,15000.0,1,3000,0,0,1,2018,0,15000.0,0,1,0,24,19
220,418,5,0,3,0.0,0,1,0,0,10,0,0,0,1,0,0,0,1,0,0,1,750,0,1,0,1,1,1,0,3,0,0,29,22000.0,0,3000,0,0,0,2017,1,22000.0,0,1,0,10,72
221,634,17,0,2,7000.0,1,4,0,2,10,0,0,0,1,0,1,1,1,0,1,1,750,0,0,0,1,1,1,1,2,0,0,45,3500.0,0,3000,0,0,0,2017,0,10500.0,0,0,0,30,166
222,3925,9,0,1,0.0,1,3,0,0,2,0,0,0,0,0,0,1,1,0,0,0,750,0,0,0,1,1,0,0,4,0,0,59,11500.0,0,3000,0,0,1,2020,1,11500.0,0,1,0,15,97
223,3987,15,0,4,0.0,1,3,0,4,8,1,0,0,1,0,0,2,1,0,0,1,750,0,0,0,0,1,1,0,2,0,0,54,19500.0,0,3000,0,0,0,2014,1,19500.0,0,1,0,21,50
224,2460,19,0,2,11500.0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,750,0,0,0,1,1,1,1,2,0,0,26,14000.0,0,3000,0,0,0,2017,1,25500.0,0,1,0,23,85
225,4879,4,0,1,0.0,1,3,0,0,7,0,0,0,1,0,0,1,1,0,0,0,750,0,0,0,1,1,1,0,0,0,0,48,15000.0,0,3000,0,0,0,2017,1,15000.0,0,1,0,29,112
226,4976,5,0,4,11000.0,0,2,0,4,4,1,0,0,2,0,0,2,3,0,0,1,750,0,1,0,0,1,1,2,4,0,0,30,37000.0,0,3000,0,0,0,2016,1,48000.0,0,1,0,12,2
227,180,9,0,1,0.0,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,750,1,0,0,1,1,0,0,3,0,0,25,16000.0,0,3000,0,0,1,2018,0,16000.0,0,1,0,24,80
228,3650,10,0,3,4000.0,0,2,0,1,12,0,0,0,2,0,1,0,1,0,0,1,750,1,0,0,1,1,1,1,1,0,0,59,38000.0,0,2900,0,0,0,2018,0,42000.0,0,1,0,10,207
229,2048,11,0,2,0.0,1,3,0,0,8,0,0,0,0,0,1,0,1,0,0,0,750,0,0,0,1,1,0,0,0,0,0,39,17000.0,0,2900,0,0,1,2019,0,17000.0,0,1,0,5,44
230,3694,5,4,2,14500.0,0,3,0,0,5,0,0,0,1,0,1,0,1,0,0,0,750,1,0,0,1,1,1,1,3,0,0,58,14000.0,0,3000,0,0,0,2013,0,28500.0,0,1,0,23,76
231,2064,14,0,2,0.0,1,3,0,0,12,0,0,0,1,0,1,0,2,0,0,0,750,0,0,0,0,1,1,0,4,0,0,67,19500.0,1,2400,0,0,0,2015,0,19500.0,0,1,0,27,59
232,2651,20,0,2,0.0,0,3,0,0,5,0,0,0,0,0,1,2,1,0,0,0,750,1,0,0,1,1,0,0,0,0,0,55,10500.0,0,3000,0,0,1,2019,0,10500.0,0,1,0,6,132
233,4310,14,0,1,0.0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,750,0,0,0,0,0,1,0,2,0,0,46,20000.0,0,3000,1,0,0,2016,0,20000.0,1,0,0,16,163
234,1056,17,0,1,6500.0,0,1,0,0,10,0,0,0,1,0,1,1,1,0,0,0,750,1,0,0,1,1,1,1,4,0,0,31,18500.0,0,3000,0,0,0,2020,0,25000.0,0,1,0,4,21
235,4513,16,0,3,6000.0,0,3,0,1,1,0,0,0,2,0,0,3,1,0,0,1,750,1,0,0,1,1,1,1,3,0,0,69,38000.0,0,3000,0,0,0,2017,1,44000.0,0,1,0,10,105
236,4707,8,0,1,0.0,0,3,0,0,2,0,0,0,1,0,0,0,2,1,0,0,750,0,0,0,0,0,1,0,2,0,0,37,16500.0,0,3000,1,0,0,2019,1,16500.0,1,1,0,20,48
237,4975,17,0,1,25000.0,1,1,0,0,2,0,0,0,1,0,1,1,1,0,0,0,750,0,0,0,1,1,1,1,1,0,0,31,17500.0,0,2850,0,0,0,2018,0,42500.0,0,1,0,5,94
238,181,18,0,2,0.0,0,3,0,1,1,0,0,0,1,0,1,0,1,0,0,1,750,1,0,0,1,1,1,0,0,0,0,54,2500.0,0,3000,0,0,0,2010,0,2500.0,0,1,0,7,118
239,2037,10,0,3,15000.0,0,3,0,1,8,0,0,0,2,0,1,0,1,0,0,1,750,0,1,0,1,1,1,1,5,0,0,65,39500.0,0,3000,0,0,0,2018,0,54500.0,0,1,0,3,165
240,2465,20,0,2,0.0,1,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,750,0,0,0,0,1,0,0,3,0,0,32,13500.0,1,3000,0,0,1,2017,0,13500.0,0,1,0,31,62
241,856,3,0,1,0.0,0,4,0,0,12,0,0,0,0,1,0,1,1,0,0,0,750,0,0,0,0,0,1,0,0,0,0,45,4500.0,0,3000,1,0,0,2015,1,4500.0,1,0,1,9,236
242,4175,11,1,3,0.0,1,3,0,3,2,0,0,0,1,0,1,1,1,0,0,1,750,0,0,0,1,1,1,0,0,0,0,61,7000.0,0,3000,0,0,0,2008,0,7000.0,0,1,0,25,126
243,4774,19,0,3,30000.0,1,4,0,3,8,0,0,0,2,0,1,0,1,0,0,1,750,0,0,0,1,1,1,3,4,0,0,54,16500.0,0,2800,0,0,0,2009,0,46500.0,0,1,0,30,143
244,3258,7,0,4,6500.0,0,2,0,2,10,0,0,0,2,0,0,2,1,0,1,1,750,0,1,0,1,1,1,4,3,0,0,68,40500.0,0,2950,0,0,0,2020,1,47000.0,0,0,0,3,219
245,4934,18,0,3,0.0,1,1,0,2,1,0,0,0,0,0,0,2,1,0,0,1,750,0,0,0,1,1,1,0,0,0,1,28,13500.0,0,3000,0,0,0,2018,1,13500.0,0,0,0,28,17
246,3315,0,1,2,4500.0,0,1,0,0,12,0,0,1,2,0,1,3,1,0,0,0,750,0,1,0,0,1,0,1,4,0,0,58,45500.0,1,3000,0,0,0,2018,0,50000.0,0,1,0,20,66
247,101,14,0,2,0.0,0,3,0,2,2,0,0,0,2,0,1,0,1,0,0,0,750,1,0,0,1,1,1,0,4,0,0,21,33000.0,0,3000,0,0,0,2018,0,33000.0,0,1,0,8,43
248,444,8,0,1,0.0,0,1,0,0,6,0,0,0,1,0,1,1,1,1,0,0,750,0,0,0,0,0,1,0,1,0,0,59,20000.0,0,3000,1,0,0,2016,0,20000.0,1,1,0,11,127
249,2116,2,0,2,0.0,1,1,0,0,9,0,0,0,1,0,0,2,1,0,0,0,750,0,0,0,1,1,1,0,6,0,1,58,14000.0,0,3000,0,0,0,2017,1,14000.0,0,0,0,29,121
