fraud,authorities_contacted_police,collision_type_front,authorities_contacted_fire,injury_claim,vehicle_claim,customer_education,num_injuries,policy_state_or,policy_liability,driver_relationship_self,auto_year,policy_deductable,collision_type_na,num_vehicles_involved,customer_gender_male,police_report_available,driver_relationship_child,policy_state_nv,customer_age,num_claims_past_year,num_insurers_past_5_years,policy_state_ca,policy_state_wa,incident_type_breakin,months_as_customer,authorities_contacted_ambulance,policy_state_az,driver_relationship_na,incident_type_theft,authorities_contacted_none,incident_dow,collision_type_side,customer_gender_female,driver_relationship_spouse,driver_relationship_other,incident_hour,incident_month,incident_type_collision,policy_annual_premium,collision_type_rear,policy_state_id,incident_severity,total_claim_amount,num_witnesses,incident_day
0,1,0,0,8500.0,29227.607954834762,3,1,0,2,1,2018,750,0,3,1,1,0,0,50,0,1,1,0,0,169,0,0,0,0,0,4,0,0,0,0,8,8,1,3000,1,0,2,37727.60795483476,2,30
0,1,0,0,14700.0,19381.90752746968,3,1,0,0,1,2017,750,0,2,0,1,0,0,46,0,1,1,0,0,69,0,0,0,0,0,0,0,1,0,0,18,7,1,3000,1,0,1,34081.90752746968,1,1
0,0,1,1,28200.0,35276.89642456966,3,0,0,1,1,2016,750,0,1,1,0,0,0,35,0,2,0,1,0,34,0,0,0,0,0,2,0,0,0,0,6,7,1,2650,0,0,2,63476.896424569655,0,24
0,1,0,0,6000.0,11346.790637079806,4,0,0,0,1,2017,750,0,2,0,0,0,0,55,0,1,0,0,0,258,0,1,0,0,0,5,1,1,0,0,9,10,1,3000,0,0,0,17346.79063707981,4,12
0,1,0,0,22500.0,16475.398199942043,3,0,0,2,0,2016,750,1,1,0,0,0,0,20,0,2,1,0,0,32,0,0,1,1,0,1,0,0,0,0,8,2,0,3000,0,0,1,38975.398199942036,0,26
0,1,0,0,52600.0,13681.259243322549,4,0,0,0,1,2018,750,0,3,0,1,0,0,66,0,1,1,0,0,227,0,0,0,0,0,0,0,1,0,0,3,2,1,3000,1,0,0,66281.25924332255,3,25
0,0,0,0,13100.0,16111.572384091372,4,0,0,1,0,2018,750,0,2,1,0,1,0,50,1,1,1,0,0,154,0,0,0,0,1,4,0,0,0,0,18,12,1,3000,1,0,0,29211.572384091367,1,13
0,1,0,0,33100.0,4280.630552627726,3,4,0,0,1,2002,750,0,2,0,1,0,0,32,0,2,1,0,0,24,0,0,0,0,0,3,1,1,0,0,16,5,1,3000,0,0,2,37380.63055262773,1,23
0,1,1,0,4600.0,22385.554711225443,3,0,0,0,0,2019,750,0,3,0,1,0,0,44,0,1,1,0,0,56,0,0,0,0,0,0,0,1,0,1,9,11,1,2750,0,0,1,26985.554711225443,0,4
0,1,0,0,4700.0,13793.233929381373,3,0,0,2,1,2016,750,0,2,1,1,0,0,47,0,1,1,0,0,132,0,0,0,0,0,0,0,0,0,0,18,10,1,3000,1,0,1,18493.23392938137,2,28
0,0,1,0,17400.0,22534.47494983767,4,2,0,1,1,2013,750,0,2,0,0,0,0,46,0,5,1,0,0,13,1,0,0,0,0,3,0,1,0,0,18,5,1,3000,0,0,2,39934.47494983767,1,30
0,1,0,0,4700.0,11473.370293682776,4,0,0,1,0,2014,750,1,1,1,0,0,0,63,0,2,1,0,1,45,0,0,1,0,0,3,0,0,0,0,12,7,0,2950,0,0,0,16173.370293682776,1,18
0,0,1,0,26300.0,11094.003107698902,3,0,0,1,1,2014,750,0,2,1,0,0,0,41,0,3,0,0,0,14,0,1,0,0,1,4,0,0,0,0,10,3,1,3000,0,0,0,37394.0031076989,1,8
0,1,0,0,17200.0,18564.215263055783,1,2,0,0,1,2013,750,0,4,0,1,0,0,26,0,3,1,0,0,6,0,0,0,0,0,6,0,1,0,0,18,8,1,3000,1,0,2,35764.21526305578,2,18
0,1,0,0,4100.0,20630.746276949576,3,0,1,1,0,2015,750,1,1,1,0,0,0,31,0,1,0,0,1,28,0,0,1,0,0,1,0,0,0,0,16,12,0,3000,0,0,0,24730.746276949576,0,17
0,1,0,0,4700.0,9140.326145683232,3,0,0,2,0,2016,750,1,1,0,0,0,0,54,0,1,0,0,1,252,0,0,1,0,0,5,0,1,0,0,14,7,0,2900,0,1,0,13840.326145683232,1,6
0,0,0,0,2200.0,12924.662317134222,4,0,0,0,1,2018,750,0,2,1,0,0,0,40,0,1,1,0,0,116,0,0,0,0,1,0,0,0,0,0,15,3,1,3000,1,0,0,15124.662317134222,3,18
0,1,1,0,35300.0,30436.155099570573,1,4,0,0,1,2016,750,0,3,1,1,0,0,55,0,1,1,0,0,244,0,0,0,0,0,3,0,0,0,0,15,1,1,2650,0,0,2,65736.15509957058,3,17
0,1,0,0,13500.0,32137.869511805602,1,3,0,3,1,2016,750,0,2,0,1,0,0,45,1,2,0,1,0,38,0,0,0,0,0,4,1,1,0,0,21,11,1,3000,0,0,2,45637.8695118056,0,1
0,0,1,1,12300.0,29192.855050928818,3,1,0,0,1,2016,750,0,2,0,0,0,0,21,0,5,1,0,0,13,0,0,0,0,0,1,0,1,0,0,13,7,1,3000,0,0,2,41492.85505092882,0,16
0,1,0,0,38100.0,15286.118516185305,3,0,0,1,0,2019,750,1,1,0,0,0,0,24,0,1,1,0,1,25,0,0,1,0,0,0,0,1,0,0,16,6,0,3000,0,0,1,53386.118516185306,0,3
0,1,0,0,29100.0,10147.391436593465,3,1,0,0,0,2009,750,0,3,0,1,0,0,22,0,1,1,0,0,38,0,0,0,0,0,1,1,1,1,0,19,6,1,3000,0,0,1,39247.39143659346,2,4
0,1,0,0,33700.0,7373.387161573564,3,0,0,0,1,2017,750,0,3,1,1,0,0,33,0,1,0,0,0,45,0,1,0,0,0,4,0,0,0,0,21,12,1,3000,1,0,1,41073.38716157356,0,20
0,1,1,0,66600.0,17524.519678736357,2,0,0,1,1,2009,750,0,3,1,1,0,0,58,0,1,1,0,0,296,0,0,0,0,0,5,0,0,0,0,9,6,1,2900,0,0,1,84124.51967873635,3,29
0,1,1,0,215600.0,18898.60650762463,3,0,0,0,1,2017,750,0,2,0,0,0,0,40,0,1,1,0,0,91,0,0,0,0,0,2,0,1,0,0,6,11,1,3000,0,0,0,234498.60650762465,3,6
0,1,1,0,19700.0,10859.898015053828,1,1,0,2,0,2009,750,0,2,0,0,1,1,54,0,1,0,0,0,133,0,0,0,0,0,6,0,1,0,0,14,8,1,3000,0,0,1,30559.898015053823,0,25
0,1,1,0,15500.0,12781.685066044018,2,2,1,2,1,2009,750,0,2,1,0,0,0,58,0,1,0,0,0,121,0,0,0,0,0,2,0,0,0,0,22,7,1,3000,0,0,1,28281.685066044014,0,17
0,1,0,0,10200.0,19868.670725564618,3,0,1,3,0,2015,750,1,1,0,1,0,0,48,0,1,0,0,0,97,0,0,1,1,0,0,0,1,0,0,21,1,0,2800,0,0,1,30068.670725564618,0,28
0,1,1,0,21200.0,7864.325943092752,2,3,0,0,1,2013,750,0,2,1,0,0,0,50,0,1,0,0,0,171,0,1,0,0,0,5,0,0,0,0,16,4,1,2850,0,0,1,29064.32594309275,0,27
0,0,1,0,5400.0,6817.720593614298,2,0,0,0,1,2013,750,0,1,0,0,0,0,39,0,1,1,0,0,68,0,0,0,0,1,0,0,1,0,0,21,11,1,3000,0,0,0,12217.720593614296,0,25
0,1,1,0,14000.0,25543.609260462334,3,1,0,0,1,2017,750,0,3,0,1,0,0,42,0,3,1,0,0,12,0,0,0,0,0,4,0,1,0,0,3,2,1,2600,0,0,2,39543.609260462326,2,8
0,1,0,0,72500.0,31944.73397543741,2,1,0,1,1,2017,750,0,2,1,1,0,0,32,0,1,0,0,0,86,0,1,0,0,0,1,0,0,0,0,11,11,1,2750,1,0,2,104444.7339754374,1,19
0,1,0,0,8900.0,16158.98569189146,3,1,0,1,1,2015,750,0,2,0,0,0,0,57,0,1,1,0,0,174,0,0,0,0,0,6,1,0,0,0,10,4,1,3000,0,0,1,25058.98569189146,0,14
0,1,1,0,11000.0,13234.079542826405,3,2,0,0,1,2020,750,0,4,1,1,0,0,54,0,1,1,0,0,251,0,0,0,0,0,6,0,0,0,0,17,1,1,3000,0,0,1,24234.079542826406,2,27
0,1,0,0,2000.0,25120.944414403413,1,0,0,0,1,2017,750,0,3,1,1,0,0,58,1,1,1,0,0,83,0,0,0,0,0,5,0,0,0,0,14,10,1,3000,1,0,1,27120.944414403413,0,5
0,1,0,0,12700.0,12202.893936795595,3,0,0,2,0,2018,750,1,1,1,0,0,0,40,0,1,0,1,1,187,0,0,1,0,0,0,0,0,0,0,6,8,0,3000,0,0,0,24902.8939367956,0,19
0,1,1,0,6200.0,19925.3106647424,3,2,0,0,1,2018,850,0,2,0,1,0,0,53,0,1,1,0,0,247,0,0,0,0,0,6,0,1,0,0,8,5,1,2650,0,0,1,26125.310664742403,2,5
0,1,1,0,29500.0,32568.092498559614,1,1,0,1,1,2016,750,0,2,0,1,0,0,51,0,1,1,0,0,237,0,0,0,0,0,5,0,1,0,0,15,4,1,3000,0,0,2,62068.09249855962,3,27
0,0,1,1,12200.0,2661.872635649036,3,0,0,3,1,2003,750,0,2,1,0,0,0,43,0,3,1,0,0,11,0,0,0,0,0,6,0,0,0,0,13,1,1,3000,0,0,2,14861.872635649035,1,27
0,0,0,0,4300.0,8120.987109650671,3,0,0,2,0,2019,750,0,1,1,0,0,0,21,1,2,0,1,0,21,0,0,0,0,1,4,0,0,1,0,19,12,1,3000,1,0,0,12420.987109650672,0,20
0,0,0,0,13400.0,12690.146075708426,4,0,0,0,1,2017,750,0,2,0,0,0,0,66,0,1,0,0,0,221,0,1,0,0,1,3,1,1,0,0,17,4,1,3000,0,0,0,26090.146075708428,0,11
0,0,1,0,16700.0,10705.906190206131,4,0,0,0,1,2016,750,0,2,0,0,0,0,48,0,1,1,0,0,158,0,0,0,0,1,1,0,1,0,0,14,7,1,3000,0,0,0,27405.906190206133,3,30
0,1,1,0,18400.0,29975.9488592294,3,3,0,1,1,2015,750,0,3,0,1,0,0,61,0,1,1,0,0,74,0,0,0,0,0,4,0,1,0,0,8,8,1,2750,0,0,2,48375.948859229386,2,30
0,1,0,0,2500.0,12356.493228610801,1,0,0,2,0,2014,750,1,1,0,0,0,1,24,2,5,0,0,1,21,0,0,1,0,0,4,0,1,0,0,5,5,0,3000,0,0,0,14856.493228610801,1,3
0,0,1,0,45400.0,14892.243442093315,3,1,0,1,1,2019,750,0,2,0,0,0,0,59,0,1,1,0,0,185,1,0,0,0,0,2,0,1,0,0,16,11,1,3000,0,0,1,60292.24344209331,0,20
0,0,1,0,12700.0,10884.340683512359,1,0,0,2,1,2013,750,0,1,0,0,0,0,40,0,1,1,0,0,88,0,0,0,0,1,0,0,0,0,0,9,5,1,3000,0,0,0,23584.340683512357,0,6
0,1,0,0,105100.0,15533.867237253984,4,0,0,0,1,2019,750,0,2,0,0,0,0,36,0,1,0,0,0,59,0,1,0,0,0,1,1,0,0,0,4,12,1,3000,0,0,0,120633.867237254,0,24
0,1,0,0,22400.0,19415.37577770369,3,0,0,0,0,2019,750,1,1,1,0,0,0,48,0,1,0,0,0,75,0,1,1,1,0,3,0,0,0,0,4,11,0,2900,0,0,1,41815.375777703695,1,14
0,0,1,0,20400.0,1000.0,1,0,0,0,1,2006,750,0,2,1,0,0,0,47,0,1,1,0,0,144,0,0,0,0,1,0,0,0,0,0,13,1,1,3000,0,0,0,21400.0,0,21
0,1,0,0,4400.0,14102.746229971664,3,0,0,3,0,2015,750,1,1,1,0,0,0,25,0,1,0,1,1,74,0,0,1,0,0,3,0,0,0,0,20,6,0,3000,0,0,0,18502.746229971664,0,6
0,1,1,0,27100.0,36345.4074694219,3,1,0,0,0,2018,750,0,2,1,1,0,0,49,0,1,1,0,0,60,0,0,0,0,0,5,0,0,1,0,15,9,1,3000,0,0,2,63445.4074694219,1,14
0,1,1,0,8700.0,14987.875482867332,3,0,0,0,1,2014,750,0,2,1,1,0,0,35,1,1,0,0,0,38,0,1,0,0,0,5,0,0,0,0,16,10,1,3000,0,0,1,23687.875482867334,0,19
0,1,1,0,14100.0,15865.926940978436,0,1,0,1,1,2015,950,0,2,1,0,0,0,57,0,1,0,1,0,94,0,0,0,0,0,6,0,0,0,0,5,3,1,2500,0,0,1,29965.926940978443,4,10
0,1,0,0,7700.0,8124.527981584483,1,0,0,2,0,2017,750,1,1,1,0,0,0,42,0,1,1,0,1,172,0,0,1,0,0,6,0,0,0,0,16,1,0,3000,0,0,0,15824.527981584484,0,6
0,1,1,0,9700.0,10414.659266184399,4,1,0,1,1,2018,750,0,2,0,0,0,0,61,0,1,1,0,0,297,0,0,0,0,0,6,0,1,0,0,13,10,1,3000,0,0,1,20114.6592661844,0,13
0,0,0,0,17900.0,14890.413805131117,3,0,0,2,0,2015,750,0,2,0,0,0,0,43,0,1,1,0,0,164,0,0,0,0,1,0,1,1,1,0,8,11,1,3000,0,0,0,32790.41380513112,4,4
0,1,0,0,115000.0,14143.627957601899,3,1,0,1,1,2015,750,0,2,1,1,0,0,48,0,2,1,0,0,14,0,0,0,0,0,0,1,0,0,0,16,10,1,2750,0,0,1,129143.6279576019,3,28
0,1,0,0,35800.0,17635.18215706589,3,0,0,0,1,2020,750,0,3,0,1,0,0,52,0,1,1,0,0,123,0,0,0,0,0,4,1,1,0,0,17,4,1,3000,0,0,1,53435.18215706589,2,19
0,1,0,0,15000.0,32578.41116590757,1,1,0,1,1,2019,750,0,3,1,1,0,0,43,0,1,1,0,0,128,0,0,0,0,0,4,1,0,0,0,13,2,1,3000,0,0,2,47578.41116590757,3,22
0,1,0,0,10800.0,8807.720475312091,2,0,0,1,1,2016,750,0,2,0,0,0,0,69,0,1,1,0,0,100,0,0,0,0,0,1,1,1,0,0,8,3,1,3000,0,0,0,19607.72047531209,0,12
0,1,1,0,22800.0,26626.658132456792,4,1,0,0,1,2012,750,0,3,0,1,0,0,24,0,1,1,0,0,52,0,0,0,0,0,4,0,0,0,0,8,12,1,2850,0,0,2,49426.65813245679,4,20
0,1,1,0,13300.0,18833.47792687147,4,1,0,2,1,2011,750,0,3,1,1,0,0,43,0,1,1,0,0,164,0,0,0,0,0,0,0,0,0,0,4,4,1,3000,0,0,2,32133.47792687147,1,22
0,0,0,0,2200.0,3136.8420626979882,3,0,0,2,1,2006,750,0,1,1,0,0,0,56,1,1,1,0,0,141,0,0,0,0,1,0,1,0,0,0,14,2,1,3000,0,0,0,5336.842062697989,0,25
0,1,0,0,21600.0,34915.65665148858,3,1,0,2,1,2018,750,0,3,0,1,0,0,26,0,4,1,0,0,6,0,0,0,0,0,1,1,1,0,0,12,8,1,3000,0,0,2,56515.65665148857,3,13
0,1,0,0,24900.0,11634.651734563942,3,0,0,2,1,2016,750,0,2,0,1,0,0,39,0,1,0,0,0,65,0,0,0,0,0,4,1,1,0,0,18,4,1,3000,0,1,1,36534.65173456394,0,19
0,0,1,0,5600.0,12476.799658546368,1,0,0,1,0,2013,750,0,2,0,0,1,0,36,0,2,0,1,0,57,0,0,0,0,1,3,0,0,0,0,11,4,1,3000,0,0,0,18076.799658546366,1,4
0,1,0,0,14100.0,13335.16025146411,4,1,0,2,0,2014,750,0,2,1,0,0,0,58,0,1,0,1,0,131,0,0,0,0,0,4,1,0,1,0,13,12,1,3000,0,0,1,27435.160251464116,2,13
0,1,1,0,3100.0,15098.028865963406,3,0,0,3,1,2016,750,0,2,0,1,0,0,58,0,1,0,0,0,125,0,1,0,0,0,4,0,1,0,0,8,6,1,3000,0,0,1,18198.02886596341,1,21
0,1,1,0,14000.0,31868.289099148038,4,1,0,3,1,2017,750,0,3,0,1,0,1,47,0,1,0,0,0,101,0,0,0,0,0,3,0,1,0,0,13,1,1,3000,0,0,2,45868.28909914804,2,17
0,1,0,0,7500.0,12982.27604562574,1,0,0,3,0,2019,750,1,1,1,0,0,0,67,0,1,1,0,1,230,0,0,1,0,0,0,0,0,0,0,7,6,0,3000,0,0,0,20482.27604562574,0,24
0,1,0,0,16900.0,6054.953992918629,1,0,0,1,0,2011,750,1,1,0,0,0,0,46,0,1,1,0,1,284,0,0,1,0,0,2,0,1,0,0,14,8,0,3000,0,0,0,22954.953992918632,0,7
0,1,1,0,12800.0,21048.3293500422,4,0,0,3,1,2019,750,0,2,1,0,0,0,60,0,1,1,0,0,90,0,0,0,0,0,1,0,0,0,0,6,11,1,3000,0,0,1,33848.3293500422,1,19
0,1,0,0,22000.0,19265.68971331048,1,0,0,1,0,2018,750,1,1,1,0,0,0,65,0,1,0,0,0,157,0,1,1,1,0,6,0,0,0,0,18,12,0,3000,0,0,1,41265.68971331049,0,29
0,1,0,0,22200.0,9500.420101978569,1,1,0,1,1,2014,750,0,3,0,1,0,0,42,0,1,1,0,0,80,0,0,0,0,0,1,0,1,0,0,7,1,1,3000,1,0,0,31700.42010197857,2,8
0,1,1,0,21100.0,35658.8737357845,4,1,0,0,1,2019,750,0,1,1,0,0,0,54,0,1,0,0,0,174,0,1,0,0,0,2,0,0,0,0,2,8,1,3000,0,0,2,56758.8737357845,0,14
0,1,0,0,4900.0,13155.727590306687,1,0,0,0,0,2017,750,1,1,1,0,0,0,53,0,1,1,0,1,166,0,0,1,0,0,4,0,0,0,0,23,7,0,2600,0,0,1,18055.727590306684,0,12
1,1,1,0,32900.0,5718.789609623081,1,0,0,2,1,2010,750,0,2,0,1,0,0,30,0,2,0,1,0,22,0,0,0,0,0,5,0,1,0,0,7,3,1,2950,0,0,1,38618.78960962308,1,9
0,1,1,0,43800.0,25590.32720581419,1,1,0,2,1,2012,750,0,3,0,1,0,1,59,0,1,0,0,0,146,0,0,0,0,0,1,0,1,0,0,16,10,1,2850,0,0,2,69390.32720581419,1,22
0,0,1,0,23100.0,7560.898562959263,1,0,0,0,1,2014,750,0,2,0,0,0,0,33,0,1,1,0,0,80,0,0,0,0,1,3,0,1,0,0,1,2,1,3000,0,0,0,30660.898562959264,2,21
0,1,0,0,41500.0,17040.673985596455,4,0,0,1,0,2017,750,0,2,0,1,0,0,33,0,1,0,0,0,80,0,1,0,0,0,6,1,1,1,0,17,4,1,3000,0,0,1,58540.673985596455,0,21
0,1,1,0,13900.0,9227.106470379633,3,0,0,1,1,2011,750,0,3,1,1,0,0,41,0,1,1,0,0,63,0,0,0,0,0,3,0,0,0,0,13,7,1,3000,0,0,0,23127.106470379633,2,25
0,1,0,0,127700.0,34205.84314015595,3,4,0,1,1,2018,750,0,3,0,1,0,0,65,0,1,0,0,0,251,0,1,0,0,0,1,1,1,0,0,10,7,1,2700,0,0,2,161905.84314015595,2,2
0,1,1,0,12500.0,11806.971830728684,1,3,0,3,1,2013,750,0,2,0,0,0,0,28,0,1,1,0,0,8,0,0,0,0,0,1,0,1,0,0,10,7,1,2850,0,0,1,24306.971830728682,2,2
0,1,0,0,10000.0,3842.59253701714,3,0,0,0,1,2012,750,0,4,0,1,0,0,46,0,2,1,0,0,57,0,0,0,0,0,1,0,1,0,0,5,10,1,2850,1,0,1,13842.59253701714,2,29
0,1,0,0,3100.0,36026.23665569538,1,1,0,3,1,2020,750,0,3,0,1,0,0,26,0,3,1,0,0,15,0,0,0,0,0,5,0,1,0,0,18,1,1,3000,1,0,2,39126.23665569538,2,19
0,0,1,0,19400.0,3574.046583085717,1,0,0,1,1,2017,750,0,2,1,0,0,1,29,0,2,0,0,0,56,0,0,0,0,1,6,0,0,0,0,14,8,1,3000,0,0,0,22974.046583085717,3,18
0,1,0,0,54600.0,13966.469401528711,3,0,0,1,0,2017,750,1,1,0,0,0,0,58,0,1,1,0,0,131,0,0,1,1,0,5,0,1,0,0,17,3,0,3000,0,0,1,68566.46940152871,0,23
0,0,0,0,11800.0,14197.103393340984,2,0,0,0,1,2017,750,0,2,1,0,0,0,49,0,1,1,0,0,89,0,0,0,0,1,2,0,0,0,0,10,2,1,3000,1,0,0,25997.103393340985,0,27
0,1,1,0,39100.0,32231.542011002348,3,4,0,1,1,2015,750,0,4,0,1,0,0,44,0,1,0,0,0,115,0,1,0,0,0,2,0,1,0,0,13,10,1,3000,0,0,2,71331.54201100237,2,9
0,0,1,0,18400.0,12014.391237666963,4,1,0,1,0,2014,750,0,2,0,0,0,0,39,0,2,0,1,0,45,0,0,0,0,1,2,0,1,0,1,14,10,1,3000,0,0,0,30414.39123766696,1,16
1,1,0,0,26400.0,30478.415503017586,3,1,0,0,1,2018,750,0,3,1,1,0,0,41,1,1,1,0,0,113,0,0,0,0,0,6,1,0,0,0,3,3,1,3000,0,0,2,56878.41550301759,2,10
0,0,0,0,17100.0,8461.725353072354,2,0,0,0,1,2009,750,0,2,0,0,0,0,22,0,1,1,0,0,51,0,0,0,0,1,3,1,0,0,0,7,12,1,3000,0,0,0,25561.725353072357,2,19
0,0,1,0,8800.0,6594.434633863625,3,0,0,2,1,2017,750,0,2,1,0,0,1,47,0,1,0,0,0,48,0,0,0,0,1,2,0,0,0,0,16,11,1,3000,0,0,0,15394.434633863622,2,13
0,1,1,0,51800.0,15809.613149858918,3,1,0,1,1,2016,750,0,2,0,0,0,0,68,1,1,0,0,0,195,0,0,0,0,0,2,0,0,0,0,15,11,1,3000,0,1,1,67609.61314985892,0,13
0,1,1,0,8200.0,37867.62512673792,1,1,0,3,1,2016,750,0,3,0,1,0,0,63,0,1,1,0,0,89,0,0,0,0,0,4,0,1,0,0,10,1,1,3000,0,0,2,46067.62512673792,1,25
0,1,1,0,54100.0,29709.675200854785,3,3,0,1,0,2014,750,0,2,1,1,0,1,32,0,1,0,0,0,112,0,0,0,0,0,4,0,0,1,0,15,4,1,3000,0,0,2,83809.67520085479,1,19
0,1,0,0,39000.0,11130.432185932837,1,1,0,2,0,2010,750,1,1,1,0,0,0,33,0,2,1,0,0,40,0,0,1,1,0,4,0,0,0,0,3,8,0,3000,0,0,1,50130.432185932834,0,23
0,1,1,0,9900.0,31909.905853217762,4,1,0,2,1,2018,750,0,3,0,1,0,0,33,0,1,1,0,0,47,0,0,0,0,0,3,0,1,0,0,12,9,1,3000,0,0,2,41809.905853217766,1,12
0,1,0,0,16600.0,38017.84961079143,1,2,0,0,1,2018,750,0,4,1,1,0,0,29,0,1,0,0,0,58,0,1,0,0,0,2,1,0,0,0,17,2,1,3000,0,0,2,54617.84961079143,1,13
1,1,0,0,10100.0,6895.537097582659,3,0,0,1,0,2015,750,1,1,1,0,0,0,27,0,1,1,0,1,28,0,0,1,0,0,0,0,0,0,0,8,3,0,3000,0,0,0,16995.53709758266,0,4
0,1,0,0,4400.0,12138.990862635093,4,0,0,3,0,2015,750,1,1,0,0,0,0,42,0,1,1,0,1,137,0,0,1,0,0,1,0,0,0,0,18,10,0,3000,0,0,0,16538.99086263509,0,1
0,1,1,0,3000.0,6101.470139588388,3,1,0,1,1,2008,750,0,2,0,0,0,1,40,0,1,0,0,0,97,0,0,0,0,0,1,0,0,0,0,18,6,1,3000,0,0,1,9101.470139588386,0,4
0,1,1,0,4100.0,9745.3950281673,4,3,0,1,1,2017,750,0,2,0,0,0,0,32,0,1,1,0,0,124,0,0,0,0,0,4,0,1,0,0,11,11,1,3000,0,0,1,13845.3950281673,2,1
1,0,1,0,23000.0,8550.257202227865,3,0,0,3,1,2017,750,0,1,1,0,0,0,20,0,4,1,0,0,9,0,0,0,0,1,3,0,0,0,0,16,11,1,2750,0,0,0,31550.257202227865,0,14
0,0,0,0,3200.0,16075.422179204705,3,0,0,0,1,2019,750,0,1,0,0,0,0,56,0,1,1,0,0,130,0,0,0,0,1,1,0,1,0,0,13,11,1,3000,1,0,0,19275.422179204703,0,12
0,1,0,0,71100.0,36190.64096777061,4,1,0,1,1,2018,750,0,2,1,1,0,0,50,0,1,0,0,0,177,0,1,0,0,0,3,1,0,0,0,17,11,1,3000,0,0,2,107290.64096777061,3,21
0,0,1,0,29000.0,15475.213401226309,3,0,0,1,1,2015,750,0,2,0,0,0,0,48,0,1,0,1,0,87,0,0,0,0,1,2,0,1,0,0,6,4,1,3000,0,0,0,44475.213401226305,2,10
0,1,0,0,60500.0,28656.316253373498,3,0,0,2,1,2014,750,0,2,0,0,0,0,34,0,1,1,0,0,92,0,0,0,0,0,4,0,0,0,0,19,9,1,2700,1,0,2,89156.3162533735,1,27
0,1,0,0,56200.0,13738.816515922517,3,0,0,3,0,2019,750,1,1,1,0,0,0,24,1,3,0,1,1,34,0,0,1,0,0,1,0,0,0,0,17,5,0,3000,0,0,0,69938.81651592253,0,21
0,0,0,0,6200.0,1661.9238047121228,1,1,0,1,0,2002,750,0,2,1,0,1,0,21,0,2,1,0,0,15,0,0,0,0,1,5,1,0,0,0,13,11,1,2400,0,0,0,7861.923804712123,0,30
0,1,0,0,24100.0,26035.415286868305,3,4,0,0,1,2016,750,0,3,1,1,0,0,48,0,2,0,0,0,2,0,1,0,0,0,5,0,0,0,0,6,7,1,3000,1,0,2,50135.4152868683,1,20
0,1,0,0,27400.0,40664.849018079934,3,3,0,0,1,2019,750,0,3,0,1,0,0,40,0,1,1,0,0,78,0,0,0,0,0,2,0,1,0,0,13,12,1,3000,1,0,2,68064.84901807993,2,11
0,0,1,0,7000.0,16638.64912491088,1,0,0,2,1,2017,750,0,2,0,0,0,1,52,0,1,0,0,0,131,0,0,0,0,1,6,0,1,0,0,17,4,1,2650,0,0,0,23638.64912491088,0,14
1,1,0,0,6700.0,16081.350046525726,1,0,0,0,1,2017,750,0,2,1,1,0,0,44,0,1,1,0,0,89,0,0,0,0,0,0,1,0,0,0,2,2,1,3000,0,0,0,22781.350046525724,1,25
0,1,0,0,117200.0,21295.96269416656,1,0,0,2,1,2018,750,0,2,0,1,0,0,23,0,1,1,0,0,22,0,0,0,0,0,4,1,0,0,0,14,11,1,2800,0,0,1,138495.96269416655,1,8
0,0,0,0,19900.0,9145.729787707338,1,0,0,0,1,2012,750,0,1,1,0,0,0,42,0,1,1,0,0,251,0,0,0,0,1,4,0,0,0,0,10,2,1,2550,1,0,0,29045.729787707332,0,8
0,1,0,0,3100.0,19579.03236172186,4,1,0,1,0,2014,750,1,1,1,0,0,0,37,0,1,1,0,0,103,0,0,1,1,0,6,0,0,0,0,8,12,0,2900,0,0,1,22679.03236172186,0,22
0,1,1,0,3900.0,27923.775248914015,1,1,0,2,1,2017,750,0,2,1,0,0,0,38,0,1,0,0,0,80,0,1,0,0,0,4,0,0,0,0,3,12,1,3000,0,0,2,31823.775248914015,1,20
0,1,0,0,7100.0,32616.029346499774,2,1,0,1,0,2016,750,0,3,0,1,0,0,41,0,1,1,0,0,88,0,0,0,0,0,0,0,1,1,0,14,9,1,3000,1,0,2,39716.02934649978,3,2
0,1,0,0,6900.0,15023.793837175554,4,4,0,2,1,2016,750,0,4,0,1,0,0,49,0,1,0,1,0,74,0,0,0,0,0,3,0,1,0,0,9,3,1,2700,1,0,1,21923.793837175548,1,28
0,1,0,0,15900.0,9023.527053833832,2,0,0,1,1,2009,750,0,2,1,1,0,0,70,0,1,1,0,0,172,0,0,0,0,0,2,0,0,0,0,14,4,1,2700,1,0,1,24923.527053833834,2,17
0,0,1,1,7800.0,18814.193507106844,3,1,0,1,1,2007,750,0,1,1,0,0,1,36,0,4,0,0,0,10,0,0,0,0,0,1,0,0,0,0,11,4,1,3000,0,0,2,26614.193507106847,0,2
0,1,1,0,39000.0,12133.631250410283,1,0,0,1,1,2017,750,0,3,1,1,0,0,58,0,1,0,0,0,235,0,1,0,0,0,4,0,0,0,0,5,7,1,2600,0,0,0,51133.63125041028,3,12
0,1,1,0,3700.0,40675.264768099245,4,1,0,0,1,2020,750,0,3,1,1,0,0,46,0,1,0,0,0,30,0,1,0,0,0,4,0,0,0,0,12,12,1,3000,0,0,2,44375.264768099245,3,27
0,1,0,0,15100.0,23477.039492432858,2,1,0,1,0,2018,750,0,3,1,1,1,0,50,1,1,0,1,0,82,0,0,0,0,0,1,1,0,0,0,12,2,1,3000,0,0,1,38577.039492432865,2,12
