fraud,incident_hour,num_claims_past_year,num_vehicles_involved,injury_claim,collision_type_front,customer_education,authorities_contacted_ambulance,num_witnesses,incident_month,driver_relationship_child,policy_state_or,authorities_contacted_fire,incident_severity,incident_type_breakin,customer_gender_male,policy_liability,num_insurers_past_5_years,incident_type_theft,policy_state_az,police_report_available,policy_deductable,collision_type_rear,collision_type_side,driver_relationship_self,incident_type_collision,authorities_contacted_police,num_injuries,incident_dow,policy_state_id,policy_state_wa,customer_age,vehicle_claim,driver_relationship_spouse,policy_annual_premium,collision_type_na,driver_relationship_other,authorities_contacted_none,auto_year,customer_gender_female,total_claim_amount,driver_relationship_na,policy_state_ca,policy_state_nv,incident_day,months_as_customer
0,13,0,2,0.0,1,3,0,0,8,0,1,0,0,0,0,2,1,0,0,0,750,0,0,1,1,0,0,1,0,0,72,7500.0,0,3000,0,0,1,2016,1,7500.0,0,0,0,20,77
0,19,0,1,0.0,0,1,0,0,11,0,0,0,0,1,0,2,3,0,0,0,750,0,0,0,0,1,0,1,0,0,19,7500.0,0,3000,1,0,0,2017,1,7500.0,1,1,0,19,7
0,14,1,2,0.0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,750,1,0,0,1,0,0,1,0,0,43,13500.0,1,3000,0,0,1,2011,0,13500.0,0,1,0,29,178
1,8,0,1,0.0,0,4,0,0,10,0,1,0,0,1,0,3,3,0,0,0,750,0,0,0,0,1,0,5,0,0,48,14000.0,0,3000,1,0,0,2015,1,14000.0,1,0,0,5,4
0,4,1,3,0.0,1,1,0,3,3,0,0,0,0,0,1,0,1,0,0,1,750,0,0,0,1,1,0,0,0,0,40,11500.0,1,3000,0,0,0,2017,0,11500.0,0,1,0,18,135
0,15,0,3,8000.0,0,4,0,0,10,0,0,0,2,0,0,1,1,0,0,1,750,1,0,1,1,1,1,2,0,1,67,14000.0,0,2550,0,0,0,2007,1,22000.0,0,0,0,30,106
0,10,0,1,0.0,0,3,0,1,2,0,1,0,0,1,0,1,1,0,0,0,750,0,0,0,0,1,0,4,0,0,39,8000.0,0,3000,1,0,0,2015,1,8000.0,1,0,0,1,124
0,18,0,1,0.0,1,2,0,0,1,0,0,0,0,0,1,2,1,0,0,0,750,0,0,1,1,0,0,0,0,0,31,13000.0,0,2850,0,0,1,2020,0,13000.0,0,1,0,14,73
0,19,0,3,0.0,0,3,0,2,12,0,0,0,0,0,1,0,1,0,0,1,750,0,1,1,1,1,0,2,0,0,49,1000.0,0,2500,0,0,0,2002,0,1000.0,0,1,0,4,79
0,6,0,1,0.0,1,3,0,0,12,0,0,0,0,0,1,2,4,0,0,0,750,0,0,1,1,0,0,4,0,1,26,8000.0,0,3000,0,0,1,2015,0,8000.0,0,0,0,6,23
0,4,0,2,7000.0,1,3,0,3,6,0,0,0,1,0,1,0,1,0,0,1,750,0,0,1,1,1,2,4,0,0,54,22000.0,0,2900,0,0,0,2018,0,29000.0,0,1,0,21,377
0,18,0,3,25000.0,1,1,0,0,10,0,0,0,2,0,0,1,1,0,1,1,750,0,0,1,1,1,1,6,0,0,63,31500.0,0,2500,0,0,0,2012,1,56500.0,0,0,0,13,102
0,23,0,2,0.0,1,3,0,2,1,0,0,0,1,0,1,2,1,0,1,1,750,0,0,1,1,1,0,1,0,0,42,21000.0,0,2600,0,0,0,2018,0,21000.0,0,0,0,15,111
0,14,0,2,0.0,1,1,0,1,7,0,0,0,0,0,1,2,1,0,0,0,750,0,0,1,1,0,0,4,0,0,28,12000.0,0,3000,0,0,1,2014,0,12000.0,0,1,0,26,64
0,12,0,2,9000.0,1,3,0,0,11,0,0,1,2,0,1,3,3,0,0,0,750,0,0,1,1,0,4,4,0,1,52,32000.0,0,3000,0,0,0,2016,0,41000.0,0,0,0,15,30
0,16,0,1,0.0,0,3,0,1,10,0,1,0,0,1,1,2,1,0,0,0,750,0,0,0,0,1,0,1,0,0,38,7000.0,0,2600,1,0,0,2016,0,7000.0,1,0,0,15,154
0,18,0,3,25000.0,0,3,0,2,3,0,0,0,2,0,1,1,1,0,0,1,750,0,1,1,1,1,1,3,0,0,41,20500.0,0,3000,0,0,0,2016,0,45500.0,0,1,0,14,67
1,16,0,1,0.0,0,1,0,1,9,0,1,0,0,1,1,2,1,0,0,0,750,0,0,0,0,1,0,0,0,0,19,12500.0,0,3000,1,0,0,2016,0,12500.0,1,0,0,9,1
0,8,0,1,0.0,1,3,0,0,7,0,0,0,0,0,0,2,1,0,0,0,750,0,0,1,1,1,0,6,0,0,42,8000.0,0,2900,0,0,0,2001,1,8000.0,0,1,0,7,57
1,16,0,3,0.0,1,4,0,3,8,0,0,0,1,0,1,0,2,0,0,1,750,0,0,1,1,1,0,2,0,0,53,17500.0,0,3000,0,0,0,2019,0,17500.0,0,1,0,7,46
0,19,0,2,0.0,1,3,0,1,9,0,0,0,2,0,0,1,1,0,0,1,750,0,0,1,1,1,0,3,0,0,55,39500.0,0,3000,0,0,0,2016,1,39500.0,0,1,0,26,224
0,16,0,2,0.0,1,3,0,3,9,0,0,0,0,0,1,3,1,0,0,1,750,0,0,1,1,1,0,2,1,0,48,19000.0,0,3000,0,0,0,2017,0,19000.0,0,0,0,25,131
0,16,0,2,0.0,0,3,0,0,3,0,1,0,1,0,1,1,1,0,0,0,750,0,1,1,1,1,0,0,0,0,42,11000.0,0,2850,0,0,0,2014,0,11000.0,0,0,0,4,58
0,17,0,3,0.0,0,3,0,2,8,0,0,0,1,0,1,1,1,0,0,1,750,0,1,0,1,1,0,3,0,0,28,21000.0,1,3000,0,0,0,2020,0,21000.0,0,1,0,15,77
0,5,0,2,15000.0,0,4,0,1,10,0,0,0,2,0,0,0,3,0,1,1,750,0,1,1,1,1,1,6,0,0,50,41500.0,0,2950,0,0,0,2020,1,56500.0,0,0,0,6,43
0,15,0,1,0.0,0,4,0,0,3,0,0,0,0,1,1,0,1,0,1,0,750,0,0,0,0,1,0,3,0,0,57,7500.0,0,3000,1,0,0,2011,0,7500.0,1,0,0,21,152
0,12,0,1,0.0,0,2,0,0,2,0,0,0,1,0,1,2,4,0,0,0,750,0,1,1,1,1,0,1,0,1,38,19000.0,0,3000,0,0,0,2019,0,19000.0,0,0,0,5,28
0,16,0,1,0.0,0,4,0,0,6,0,0,0,1,0,1,2,1,0,0,0,750,1,0,1,1,1,0,0,1,0,50,20500.0,0,3000,0,0,0,2020,0,20500.0,0,0,0,10,186
0,8,0,2,0.0,1,1,0,0,7,0,0,0,0,0,1,3,3,0,0,0,750,0,0,1,1,1,0,0,0,0,19,16500.0,0,3000,0,0,0,2017,0,16500.0,0,0,1,22,1
0,8,1,3,0.0,1,0,0,1,4,0,0,0,0,0,1,2,1,0,1,1,750,0,0,1,1,1,0,5,0,0,46,14000.0,0,3000,0,0,0,2013,0,14000.0,0,0,0,13,127
0,15,0,3,20000.0,1,4,0,1,9,0,0,0,2,0,1,1,1,0,0,1,750,0,0,1,1,1,4,3,0,0,47,24000.0,0,2900,0,0,0,2015,0,44000.0,0,1,0,26,126
0,21,0,2,0.0,0,4,0,2,6,0,0,0,0,0,1,0,2,0,0,0,750,1,0,1,1,0,0,1,0,0,65,10500.0,0,3000,0,0,1,2017,0,10500.0,0,1,0,4,2
0,15,0,2,0.0,1,3,0,1,7,0,0,0,1,0,1,1,1,0,0,1,750,0,0,1,1,1,0,3,0,1,49,6000.0,0,3000,0,0,0,2018,0,6000.0,0,0,0,11,173
0,20,0,1,0.0,0,3,0,0,6,0,0,0,0,1,1,1,1,0,0,0,750,0,0,0,0,1,0,3,0,0,45,2500.0,0,2500,1,0,0,2011,0,2500.0,1,1,0,20,68
0,13,0,2,0.0,1,3,0,1,8,0,1,0,0,0,1,2,1,0,0,0,750,0,0,1,1,0,0,3,0,0,50,12000.0,0,3000,0,0,1,2018,0,12000.0,0,0,0,29,50
0,16,0,3,0.0,0,4,0,1,4,0,0,0,0,0,1,1,1,0,0,1,750,0,1,0,1,1,0,1,0,0,46,7000.0,0,3000,0,1,0,2017,0,7000.0,0,1,0,9,79
0,5,0,2,0.0,1,2,0,1,4,0,0,0,0,0,1,0,1,0,0,0,750,0,0,1,1,0,0,5,0,0,59,17500.0,0,2700,0,0,1,2020,0,17500.0,0,1,0,6,103
0,5,0,3,30000.0,0,3,0,1,12,0,0,0,2,0,1,3,1,0,0,1,750,1,0,0,1,1,1,4,0,0,50,34000.0,1,3000,0,0,0,2017,0,64000.0,0,1,0,13,81
0,5,0,3,30000.0,0,4,0,2,3,0,0,0,2,0,1,0,1,0,0,1,750,0,1,1,1,1,4,0,0,0,43,30000.0,0,2750,0,0,0,2015,0,60000.0,0,1,0,25,200
0,4,0,1,0.0,0,3,0,0,11,0,0,0,1,0,0,1,4,1,0,0,750,0,0,0,0,1,0,4,0,0,30,17000.0,0,3000,1,0,0,2015,1,17000.0,1,1,0,22,2
0,10,0,2,0.0,0,3,0,0,11,0,0,0,1,0,1,1,1,0,0,0,750,0,1,0,1,1,0,5,1,0,37,5500.0,1,3000,0,0,0,2006,0,5500.0,0,0,0,9,83
0,16,0,3,0.0,1,2,0,3,6,0,0,0,0,0,1,1,1,0,1,1,750,0,0,1,1,1,0,6,0,0,45,13000.0,0,3000,0,0,0,2017,0,13000.0,0,0,0,23,202
0,19,0,2,0.0,0,4,0,0,11,0,0,0,1,0,1,1,1,0,0,0,750,0,1,1,1,1,0,4,0,0,46,26000.0,0,3000,0,0,0,2018,0,26000.0,0,1,0,8,75
0,12,0,3,10500.0,0,3,0,1,1,0,0,0,2,0,1,0,2,0,0,1,750,1,0,1,1,1,3,5,0,0,62,32500.0,0,3000,0,0,0,2016,0,43000.0,0,1,0,5,42
0,8,0,3,30000.0,0,2,0,2,8,0,0,0,2,0,1,0,1,0,0,1,750,1,0,1,1,1,3,5,0,0,28,21000.0,0,3000,0,0,0,2011,0,51000.0,0,1,0,17,109
0,15,0,1,0.0,0,3,0,0,3,0,0,0,0,1,1,1,1,0,1,0,750,0,0,0,0,1,0,4,0,0,27,16500.0,0,3000,1,0,0,2016,0,16500.0,1,0,0,22,20
0,9,1,2,158000.0,0,4,0,1,5,0,1,0,1,0,0,3,1,0,0,0,750,0,1,0,1,1,2,2,0,0,55,15000.0,1,3000,0,0,0,2018,1,173000.0,0,0,0,29,278
0,19,0,1,0.0,0,4,0,0,10,0,1,0,1,0,1,1,1,1,0,0,750,0,0,0,0,1,0,2,0,0,64,15500.0,0,3000,1,0,0,2016,0,15500.0,1,0,0,9,116
0,14,2,2,0.0,0,3,0,0,9,0,0,0,0,0,1,2,1,0,0,0,750,0,1,1,1,0,0,5,1,0,20,5500.0,0,3000,0,0,1,2011,0,5500.0,0,0,0,28,28
0,17,0,1,0.0,0,1,0,0,8,0,0,0,0,1,0,3,1,0,0,0,750,0,0,0,0,1,0,5,0,0,54,1000.0,0,3000,1,0,0,2009,1,1000.0,1,1,0,24,154
0,12,0,1,0.0,0,3,0,0,6,0,0,0,1,0,0,0,1,1,0,0,750,0,0,0,0,1,0,5,0,0,32,20000.0,0,3000,1,0,0,2020,1,20000.0,1,1,0,22,32
0,12,0,2,0.0,1,3,0,0,6,0,0,0,0,0,0,1,1,0,0,0,750,0,0,1,1,0,0,4,0,0,53,15000.0,0,3000,0,0,1,2020,1,15000.0,0,1,0,14,89
0,11,0,3,10000.0,1,3,0,1,12,0,0,0,2,0,0,1,1,0,0,1,750,0,0,1,1,1,1,0,0,0,43,28500.0,0,3000,0,0,0,2016,1,38500.0,0,1,0,16,183
0,11,0,2,0.0,1,3,0,1,6,0,0,0,0,0,1,1,1,0,0,0,750,0,0,1,1,0,0,3,0,0,52,8000.0,0,3000,0,0,1,2016,0,8000.0,0,1,0,27,104
0,13,0,3,0.0,0,1,0,1,10,0,0,0,0,0,1,2,1,0,0,1,750,0,1,1,1,1,0,4,1,0,32,13000.0,0,3000,0,0,0,2015,0,13000.0,0,0,0,4,133
0,9,0,1,0.0,0,1,0,0,12,0,0,0,1,0,1,3,1,1,0,0,750,0,0,0,0,1,0,1,0,0,55,16000.0,0,3000,1,0,0,2017,0,16000.0,1,1,0,31,165
0,17,0,2,18500.0,0,2,0,0,4,0,0,0,1,0,1,0,2,0,0,1,750,0,1,1,1,1,2,1,0,0,54,16500.0,0,3000,0,0,0,2013,0,35000.0,0,1,0,9,31
0,5,0,3,0.0,0,1,0,4,5,0,1,0,2,0,1,2,1,0,0,1,750,1,0,1,1,1,0,2,0,0,53,28000.0,0,3000,0,0,0,2016,0,28000.0,0,0,0,8,105
0,3,0,3,9000.0,0,2,0,0,3,0,0,0,2,0,1,3,1,0,0,1,750,0,1,1,1,1,1,1,0,0,31,36000.0,0,2850,0,0,0,2018,0,45000.0,0,1,0,12,39
0,18,0,1,0.0,0,3,0,0,12,1,0,0,0,0,1,2,4,0,0,0,750,0,1,0,1,1,0,0,0,0,29,16500.0,0,2900,0,0,0,2014,0,16500.0,0,1,0,16,23
0,17,0,1,0.0,0,4,0,0,6,0,0,0,0,1,1,1,1,0,0,0,750,0,0,0,0,1,0,1,0,0,31,11000.0,0,3000,1,0,0,2019,0,11000.0,1,1,0,11,24
0,15,0,2,6000.0,0,1,0,2,3,0,0,0,2,0,1,1,1,0,0,0,750,1,0,1,1,1,2,2,0,0,63,33000.0,0,3000,0,0,0,2016,0,39000.0,0,1,0,6,241
0,16,0,2,0.0,1,2,0,1,4,0,0,0,0,0,0,0,1,0,0,0,750,0,0,1,1,0,0,5,0,0,47,11000.0,0,3000,0,0,1,2017,1,11000.0,0,1,0,6,92
0,17,0,2,8000.0,1,4,0,1,6,1,0,0,1,0,1,0,1,0,0,1,750,0,0,0,1,1,2,4,0,0,69,18500.0,0,3000,0,0,0,2017,0,26500.0,0,1,0,28,91
0,16,0,4,13000.0,0,3,0,4,2,0,1,0,2,0,1,2,1,0,0,1,750,0,1,1,1,1,4,2,0,0,25,36500.0,0,3000,0,0,0,2018,0,49500.0,0,0,0,13,15
0,16,0,4,32000.0,0,3,0,3,1,0,0,0,2,0,1,3,1,0,0,1,750,1,0,1,1,1,4,0,0,0,48,40500.0,0,3000,0,0,0,2020,0,72500.0,0,1,0,21,20
0,1,0,1,0.0,0,1,0,0,2,0,0,0,0,1,1,0,1,0,0,0,750,0,0,0,0,1,0,5,0,0,45,14000.0,0,3000,1,0,0,2016,0,14000.0,1,1,0,23,129
0,16,0,2,0.0,1,2,0,1,8,0,0,0,0,0,1,0,1,0,1,0,750,0,0,1,1,0,0,6,0,0,45,13000.0,0,3000,0,0,1,2019,0,13000.0,0,0,0,4,99
0,15,0,1,0.0,0,3,0,0,10,0,0,0,0,1,1,0,1,0,0,0,750,0,0,0,0,1,0,6,0,0,34,8500.0,0,2900,1,0,0,2014,0,8500.0,1,1,0,6,94
0,11,0,3,7500.0,1,3,0,2,9,0,0,0,2,0,1,1,1,0,0,1,750,0,0,0,1,1,1,1,0,1,41,34000.0,0,2650,0,1,0,2018,0,41500.0,0,0,0,3,65
0,22,0,2,0.0,0,4,0,3,8,1,0,0,0,0,1,2,1,0,0,0,750,0,1,0,1,0,0,2,0,0,37,10000.0,0,3000,0,0,1,2015,0,10000.0,0,1,0,28,82
0,12,0,4,11500.0,0,1,0,5,10,0,0,0,2,0,1,3,1,0,0,1,750,0,1,0,1,1,2,4,1,0,45,32000.0,0,3000,0,1,0,2016,0,43500.0,0,0,0,11,82
0,16,0,2,0.0,1,3,0,0,5,0,0,0,1,0,1,3,1,0,1,0,750,0,0,1,1,1,0,2,0,0,41,19000.0,0,3000,0,0,0,2017,0,19000.0,0,0,0,15,92
0,5,0,2,15000.0,0,3,0,0,10,0,0,0,2,0,0,0,1,0,0,1,750,1,0,1,1,1,1,0,0,0,53,35500.0,0,3000,0,0,0,2020,1,50500.0,0,1,0,28,215
0,18,0,2,15000.0,1,3,0,0,1,0,0,0,1,0,1,0,1,0,0,0,750,0,0,1,1,1,1,1,0,0,61,11500.0,0,2500,0,0,0,2013,0,26500.0,0,1,0,29,176
0,12,0,3,0.0,0,3,0,2,3,0,0,0,0,0,1,1,1,0,0,1,750,1,0,0,1,1,0,5,0,0,23,4000.0,1,2950,0,0,0,2014,0,4000.0,0,1,0,30,61
0,7,1,3,0.0,1,3,0,0,11,0,0,0,1,0,1,2,1,0,0,1,750,0,0,1,1,1,0,0,0,0,51,17500.0,0,3000,0,0,0,2017,0,17500.0,0,1,0,18,72
0,21,0,2,9500.0,0,2,0,2,3,0,0,0,2,0,0,2,1,0,1,1,750,0,1,0,1,1,1,4,0,0,45,22000.0,0,3000,0,1,0,2011,1,31500.0,0,0,0,1,94
0,14,0,2,0.0,0,2,0,0,10,0,0,0,0,0,1,1,1,0,0,0,750,1,0,1,1,0,0,6,0,0,61,9500.0,0,3000,0,0,1,2017,0,9500.0,0,1,0,20,190
0,7,0,2,0.0,1,3,0,0,10,0,0,0,0,0,1,0,1,0,0,0,750,0,0,1,1,0,0,1,0,0,57,10000.0,0,3000,0,0,1,2016,0,10000.0,0,1,0,1,174
0,9,0,2,0.0,0,3,0,0,1,0,0,0,0,0,1,1,1,0,0,0,750,1,0,0,1,0,0,4,0,0,61,11000.0,1,3000,0,0,1,2013,0,11000.0,0,1,0,4,171
0,11,0,1,15000.0,1,4,0,0,4,0,0,1,2,0,1,0,1,0,0,0,750,0,0,0,1,0,1,0,0,0,40,16000.0,0,3000,0,1,0,2007,0,31000.0,0,1,0,22,81
0,16,2,2,0.0,1,4,0,0,2,0,0,0,0,0,1,1,1,0,0,1,750,0,0,1,1,1,0,3,0,1,39,3000.0,0,3000,0,0,0,2011,0,3000.0,0,0,0,14,41
0,12,0,2,7500.0,0,4,0,0,11,0,0,0,1,0,0,0,1,0,1,0,750,0,1,1,1,1,1,1,0,0,61,14000.0,0,3000,0,0,0,2019,1,21500.0,0,0,0,12,28
0,15,0,2,0.0,0,1,0,0,7,0,0,0,0,0,1,0,3,0,0,0,750,0,1,0,1,0,0,2,0,0,27,16000.0,0,3000,0,1,1,2019,0,16000.0,0,1,0,17,35
0,11,0,2,15000.0,0,4,1,1,10,0,0,0,2,0,1,0,1,0,0,0,750,1,0,1,1,0,1,4,0,0,48,38000.0,0,3000,0,0,0,2018,0,53000.0,0,1,0,18,127
0,13,0,2,0.0,0,2,0,1,6,0,1,0,0,0,1,1,1,0,0,0,750,0,1,1,1,0,0,2,0,0,57,9000.0,0,2650,0,0,1,2015,0,9000.0,0,0,0,12,124
0,9,0,1,0.0,1,4,0,0,10,0,0,0,0,0,0,0,1,0,0,0,750,0,0,1,1,0,0,6,0,0,33,5000.0,0,2800,0,0,1,2019,1,5000.0,0,1,0,6,99
0,11,0,3,60000.0,0,1,0,4,8,0,0,0,1,0,1,2,1,0,0,1,750,1,0,1,1,1,3,0,0,0,48,19000.0,0,3000,0,0,0,2016,0,79000.0,0,1,0,19,82
0,15,0,3,25000.0,0,4,0,0,12,0,0,0,1,0,0,1,1,0,0,1,750,0,1,1,1,1,1,6,0,0,40,12000.0,0,3000,0,0,0,2019,1,37000.0,0,1,0,29,175
0,14,0,2,0.0,1,3,0,0,12,0,0,0,0,0,0,1,1,0,1,0,750,0,0,1,1,0,0,5,0,0,38,6000.0,0,3000,0,0,1,2020,1,6000.0,0,0,0,28,118
0,0,0,3,0.0,0,4,0,0,2,0,0,0,1,0,1,1,1,0,1,1,750,1,0,1,1,1,0,5,0,0,50,20000.0,0,3000,0,0,0,2019,0,20000.0,0,0,0,2,242
0,15,0,1,0.0,0,4,0,0,3,0,0,0,1,0,1,3,1,0,1,0,750,1,0,1,1,1,0,6,0,0,43,25000.0,0,2950,0,0,0,2019,0,25000.0,0,0,0,10,120
0,13,0,1,18500.0,0,4,0,0,11,0,0,0,1,0,1,2,1,1,0,0,750,0,0,0,0,1,1,2,0,0,46,16000.0,0,3000,1,0,0,2018,0,34500.0,1,1,0,20,51
0,9,0,2,0.0,0,2,0,0,5,0,0,0,0,0,1,3,1,0,0,0,750,0,1,1,1,0,0,0,0,0,72,5000.0,0,3000,0,0,1,2017,0,5000.0,0,1,0,20,85
0,5,0,3,0.0,1,4,0,0,5,0,0,0,0,0,1,0,1,0,0,1,750,0,0,1,1,1,0,2,0,0,50,15500.0,0,3000,0,0,0,2015,0,15500.0,0,1,0,29,99
0,13,0,3,0.0,0,2,0,2,10,0,0,0,0,0,1,2,1,0,0,1,750,0,1,1,1,1,0,6,0,1,42,13500.0,0,3000,0,0,0,2012,0,13500.0,0,0,0,20,89
0,4,0,2,0.0,0,2,0,0,3,0,1,0,0,0,1,2,1,0,0,0,750,0,1,1,1,0,0,0,0,0,48,9500.0,0,3000,0,0,1,2011,0,9500.0,0,0,0,11,93
0,12,0,1,0.0,0,3,0,0,7,0,0,0,0,1,1,0,1,0,0,0,750,0,0,0,0,0,0,4,0,0,25,7000.0,0,3000,1,0,1,2016,0,7000.0,1,1,0,19,2
0,13,0,1,0.0,0,3,0,0,10,0,0,0,0,0,0,0,1,0,0,0,750,0,1,1,1,0,0,4,0,0,50,6500.0,0,3000,0,0,1,2016,1,6500.0,0,1,0,18,48
0,10,0,2,12000.0,1,3,0,1,4,0,0,0,1,0,1,2,1,0,0,1,750,0,0,1,1,1,2,6,1,0,73,19500.0,0,2600,0,0,0,2018,0,31500.0,0,0,0,28,93
0,14,0,1,0.0,0,3,0,0,7,0,0,0,1,0,0,1,1,1,0,0,750,0,0,0,0,1,0,4,0,1,70,7000.0,0,2950,1,0,0,2012,1,7000.0,1,0,0,19,88
0,18,0,2,25000.0,1,3,0,0,2,0,0,0,1,0,0,1,1,0,0,1,750,0,0,0,1,1,1,2,0,0,51,21000.0,1,3000,0,0,0,2017,1,46000.0,0,1,0,20,237
0,2,0,2,0.0,0,3,0,0,5,0,0,0,0,0,1,1,1,0,0,0,750,1,0,1,1,0,0,6,0,0,31,11500.0,0,3000,0,0,1,2013,0,11500.0,0,1,0,26,89
0,13,0,3,0.0,0,4,0,1,11,1,0,0,2,0,1,0,3,0,0,1,750,0,1,0,1,1,0,1,0,0,24,30000.0,0,2800,0,0,0,2015,0,30000.0,0,1,0,5,20
0,1,0,3,15000.0,0,2,0,1,3,0,0,0,2,0,1,0,1,0,1,1,750,1,0,1,1,1,1,1,0,0,52,32000.0,0,2750,0,0,0,2015,0,47000.0,0,0,0,12,138
1,11,0,2,0.0,1,4,0,0,4,0,0,0,1,0,1,0,1,0,0,0,750,0,0,1,1,1,0,1,0,0,71,4000.0,0,3000,0,0,0,2011,0,4000.0,0,1,0,16,196
0,14,0,3,25000.0,1,1,0,3,8,0,0,0,2,0,1,1,1,0,0,1,750,0,0,1,1,1,1,1,0,0,34,33500.0,0,3000,0,0,0,2016,0,58500.0,0,1,0,27,120
0,6,0,3,3500.0,0,1,0,2,7,0,0,0,1,0,1,3,1,0,0,1,750,1,0,1,1,1,1,2,0,1,40,11000.0,0,3000,0,0,0,2010,0,14500.0,0,0,0,17,119
0,15,0,1,0.0,1,1,0,0,3,0,0,0,1,0,1,3,1,0,0,0,750,0,0,1,1,1,0,5,0,0,30,16000.0,0,2950,0,0,0,2017,0,16000.0,0,1,0,2,103
0,6,0,3,0.0,1,2,0,0,9,0,0,0,2,0,1,2,1,0,0,1,750,0,0,1,1,1,0,0,0,0,55,36500.0,0,3000,0,0,0,2016,0,36500.0,0,1,0,16,184
0,15,0,1,0.0,0,2,0,0,1,0,1,0,1,0,0,2,1,1,0,0,850,0,0,0,0,1,0,5,0,0,63,12000.0,0,3000,1,0,0,2016,1,12000.0,1,0,0,19,129
0,11,0,2,0.0,0,1,0,2,6,0,0,0,0,0,1,1,2,0,0,0,750,1,0,1,1,0,0,4,0,0,29,16000.0,0,3000,0,0,1,2019,0,16000.0,0,1,0,7,55
0,13,0,1,0.0,1,3,0,0,11,0,1,0,0,0,1,2,1,0,0,0,750,0,0,0,1,0,0,0,0,0,59,8500.0,1,3000,0,0,1,2017,0,8500.0,0,0,0,25,180
0,11,0,2,8500.0,0,4,1,0,5,0,0,0,1,0,1,2,1,0,0,0,750,1,0,1,1,0,1,3,0,0,27,16000.0,0,3000,0,0,0,2017,0,24500.0,0,1,0,16,112
0,18,0,3,0.0,0,1,0,2,5,0,0,0,0,0,0,1,5,0,0,1,750,1,0,1,1,1,0,4,0,0,34,14500.0,0,3000,0,0,0,2017,1,14500.0,0,1,0,24,17
0,11,0,3,13500.0,1,3,0,1,12,0,0,0,2,0,0,1,1,0,0,1,750,0,0,1,1,1,4,2,0,0,46,40000.0,0,3000,0,0,0,2019,1,53500.0,0,0,1,25,93
0,6,0,3,0.0,1,3,0,1,6,0,0,0,1,0,1,2,1,0,0,1,750,0,0,1,1,1,0,1,1,0,58,21000.0,0,3000,0,0,0,2020,0,21000.0,0,0,0,4,179
0,7,0,2,0.0,1,3,0,0,4,0,0,0,0,0,0,0,1,0,0,0,750,0,0,1,1,1,0,3,0,0,66,13500.0,0,2400,0,0,0,2015,1,13500.0,0,1,0,25,119
0,19,0,4,37000.0,0,3,0,2,6,0,0,0,1,0,1,2,1,0,0,1,750,0,1,0,1,1,4,2,0,0,59,12000.0,0,3000,0,1,0,2015,0,49000.0,0,1,0,5,204
0,1,0,2,2500.0,0,4,0,2,3,0,0,1,2,0,1,0,1,0,0,0,950,0,1,0,1,0,1,2,0,0,57,19000.0,0,2750,0,1,0,2009,0,21500.0,0,1,0,27,149
0,9,0,2,0.0,0,0,0,0,9,0,1,0,1,0,1,1,5,0,0,1,750,0,1,1,1,1,0,3,0,0,18,20500.0,0,2800,0,0,0,2018,0,20500.0,0,0,0,26,10
0,8,0,2,25000.0,0,3,1,1,1,0,0,0,1,0,1,1,3,0,0,0,750,1,0,1,1,0,1,2,0,0,50,12000.0,0,3000,0,0,0,2013,0,37000.0,0,1,0,2,39
0,11,0,2,3500.0,0,1,0,0,5,0,0,0,2,0,1,0,1,0,0,0,750,0,1,1,1,1,2,5,0,0,41,29000.0,0,2700,0,0,0,2016,0,32500.0,0,1,0,25,90
0,8,0,1,0.0,0,4,0,1,4,0,0,0,1,0,0,3,1,1,0,0,750,0,0,0,0,1,0,4,0,0,72,19000.0,0,3000,1,0,0,2017,1,19000.0,1,1,0,26,154
0,15,0,1,0.0,0,3,0,0,11,0,0,0,1,0,1,1,2,1,0,0,750,0,0,0,0,1,0,1,0,1,24,13000.0,0,3000,1,0,0,2013,0,13000.0,1,0,0,12,35
0,15,0,1,0.0,0,2,0,0,11,0,0,0,0,1,1,0,1,0,0,0,750,0,0,0,0,1,0,0,0,0,61,15000.0,0,3000,1,0,0,2018,0,15000.0,1,1,0,25,202
0,10,0,4,8500.0,1,4,0,2,6,0,0,0,2,0,1,2,1,0,0,1,750,0,0,1,1,1,2,6,0,0,24,42000.0,0,2750,0,0,0,2019,0,50500.0,0,1,0,30,71
0,14,0,1,0.0,0,3,0,0,4,0,1,0,1,0,1,3,1,1,0,1,750,0,0,0,0,1,0,1,0,0,56,13500.0,0,3000,1,0,0,2015,0,13500.0,1,0,0,16,115
0,10,0,3,8500.0,1,3,0,1,1,0,0,0,2,0,1,0,5,0,0,1,750,0,0,1,1,1,1,4,0,0,31,30000.0,0,3000,0,0,0,2013,0,38500.0,0,1,0,11,18
0,8,0,3,0.0,1,1,0,0,2,0,0,0,2,0,1,1,3,0,0,1,1100,0,0,1,1,1,0,2,0,1,24,37000.0,0,2600,0,0,0,2015,0,37000.0,0,0,0,13,28
0,15,0,1,0.0,0,1,0,0,10,0,0,0,0,1,1,0,2,0,0,0,750,0,0,0,0,0,0,2,0,0,57,20000.0,0,2600,1,0,1,2019,0,20000.0,1,1,0,16,32
0,18,0,3,30000.0,0,1,0,2,8,0,0,0,2,0,1,0,1,0,0,1,750,1,0,1,1,1,4,0,0,0,26,38000.0,0,3000,0,0,0,2020,0,68000.0,0,1,0,5,99
